pageID,title,revisions_count
13141,User talk:183.197.56.119,2
13142,User:183.197.56.119,1
13143,User talk:106.8.215.26,2
13144,User:106.8.215.26,1
13145,User talk:183.197.56.74,2
13146,User:183.197.56.74,1
13147,User talk:106.8.214.42,2
13148,User:106.8.214.42,1
13149,User talk:106.8.214.255,2
13150,User:106.8.214.255,1
13151,User talk:106.8.215.220,2
13152,User:106.8.215.220,1
13153,Cuisine,8
13154,User:EditorGUYidk,1
13155,Brecksville,5
13156,,0
13157,User talk:124.238.56.239,2
13158,User:124.238.56.239,1
13159,User talk:106.8.221.29,2
13160,User:106.8.221.29,1
13161,User talk:178.93.5.104,2
13162,User:178.93.5.104,1
13163,User talk:EditorGUYidk,1
13164,User talk:106.8.214.227,2
13165,User:106.8.214.227,1
13166,User talk:134.122.189.26,2
13167,User:134.122.189.26,1
13168,User talk:124.238.56.179,3
13169,User:124.238.56.179,1
13170,User talk:183.197.56.223,2
13171,User:183.197.56.223,1
13172,User talk:106.8.221.229,2
13173,User:106.8.221.229,1
13174,User talk:119.42.67.69,2
13175,User:119.42.67.69,1
13176,User talk:106.8.213.73,2
13177,User:106.8.213.73,1
13178,User talk:106.8.211.119,2
13179,User:106.8.211.119,1
13180,User talk:183.197.56.5,2
13181,User:183.197.56.5,1
13182,User talk:183.197.56.215,2
13183,User:183.197.56.215,1
13184,User talk:106.8.217.203,2
13185,User:106.8.217.203,1
13186,User talk:5.248.253.79,2
13187,User:5.248.253.79,1
13188,Ityadi,2
13189,User talk:170.83.176.26,2
13190,User:170.83.176.26,1
13191,User talk:124.238.59.111,2
13192,User:124.238.59.111,1
13193,User talk:183.197.56.53,3
13194,User:183.197.56.53,1
13195,User talk:46.185.51.236,2
13196,User:46.185.51.236,1
13197,User talk:106.8.217.231,2
13198,User:106.8.217.231,1
13199,User talk:103.126.85.138,2
13200,User:103.126.85.138,1
13201,Hubert Reeves,4
13202,User talk:124.238.56.94,2
13203,User:124.238.56.94,1
13204,User talk:202.169.47.108,2
13205,User:202.169.47.108,1
13206,User talk:183.197.56.182,2
13207,User:183.197.56.182,1
13208,,0
13209,,0
13210,,0
13211,,0
13212,Talk:Wi-fi,2
13213,,0
13214,,0
13215,,0
13216,,0
13217,,0
13218,,0
13219,,0
13220,,0
13221,,0
13222,,0
13223,,0
13224,,0
13225,,0
13226,,0
13227,,0
13228,,0
13229,,0
13230,,0
13231,,0
13232,,0
13233,,0
13234,User talk:106.8.220.114,2
13235,User:106.8.220.114,1
13236,User talk:91.226.51.200,2
13237,User:91.226.51.200,1
13238,User talk:106.8.223.160,2
13239,User:106.8.223.160,1
13240,User talk:183.197.56.99,2
13241,User:183.197.56.99,1
13242,User talk:103.131.99.161,2
13243,User:103.131.99.161,1
13244,User talk:183.197.56.171,2
13245,User:183.197.56.171,1
13246,User talk:27.0.158.174,2
13247,User:27.0.158.174,1
13248,User talk:106.8.215.232,2
13249,User:106.8.215.232,1
13250,User talk:106.8.219.139,2
13251,User:106.8.219.139,1
13252,User talk:183.197.56.188,2
13253,User:183.197.56.188,1
13254,User talk:106.8.211.215,2
13255,User:106.8.211.215,1
13256,User talk:1.1.196.137,2
13257,User:1.1.196.137,1
13258,User talk:106.8.209.101,2
13259,User:106.8.209.101,1
13260,User talk:103.245.204.42,2
13261,User:103.245.204.42,1
13262,User talk:181.177.112.145,2
13263,User:181.177.112.145,1
13264,Circle,3
13265,Election,2
13266,User talk:177.234.143.117,2
13267,User:177.234.143.117,1
13268,User talk:183.197.56.214,2
13269,User:183.197.56.214,1
13270,User talk:183.197.56.64,2
13271,User:183.197.56.64,1
13272,Saiful Azam,5
13273,File:Saiful Azam.png,1
13274,User talk:81.90.253.150,2
13275,User:81.90.253.150,1
13276,User talk:106.8.212.13,2
13277,User:106.8.212.13,1
13278,User talk:31.184.236.37,2
13279,User:31.184.236.37,1
13280,User:Wildkratts19892,17
13281,NHL,9
13282,User talk:Wildkratts19892,94
13283,River Thames,7
13284,Museum,10
13285,The Da Vinci Code,5
13286,File:Linked page User Adnan (Old Revision 114956).jpg,1
13287,User:MrWhite,16
13288,Allies,4
13289,Rationing,2
13290,User talk:MrWhite,12
13291,Þrúðr,4
13292,,0
13293,User talk:194.36.174.185,2
13294,User:194.36.174.185,1
13295,User talk:106.8.215.241,2
13296,User:106.8.215.241,1
13297,User talk:106.8.211.97,2
13298,User:106.8.211.97,1
13299,User talk:183.197.56.185,2
13300,User:183.197.56.185,1
13301,User talk:45.154.245.104,2
13302,User:45.154.245.104,1
13303,User talk:183.197.56.71,2
13304,User:183.197.56.71,1
13305,User talk:202.79.34.178,2
13306,User:202.79.34.178,1
13307,User talk:183.197.56.240,2
13308,User:183.197.56.240,1
13309,User talk:106.8.223.138,2
13310,User:106.8.223.138,1
13311,User talk:188.170.82.23,2
13312,User:188.170.82.23,1
13313,User talk:31.130.89.94,2
13314,User:31.130.89.94,1
13315,User talk:106.8.213.131,2
13316,User:106.8.213.131,1
13317,User talk:106.8.213.94,2
13318,User:106.8.213.94,1
13319,User talk:124.238.58.170,2
13320,User:124.238.58.170,1
13321,User talk:106.8.219.165,2
13322,User:106.8.219.165,1
13323,User talk:202.53.82.142,2
13324,User:202.53.82.142,1
13325,User talk:106.8.220.19,2
13326,User:106.8.220.19,1
13327,User talk:124.238.56.230,2
13328,User:124.238.56.230,1
13329,User talk:106.8.208.236,3
13330,User:106.8.208.236,1
13331,User talk:124.238.56.24,2
13332,User:124.238.56.24,1
13333,Sandesh (confectionery),3
13334,Elon Musk,10
13335,Talk:Brecksville,5
13336,Mostar,11
13337,Talk:Arabian sea,6
13338,,0
13339,"Brecksville, Ohio",5
13340,"Talk:Brecksville, Ohio",1
13341,The Davinci Code,1
13342,Thames,3
13343,,0
13344,,0
13345,Basic Input/Output System (BIOS),1
13346,April Fool's Day/Aprilili,3
13347,April Fool's Day,1
13348,,0
13349,,0
13350,,0
13351,,0
13352,,0
13353,Islamic holiday:Eid al-Fitr,1
13354,,0
13355,Polandball,1
13356,Months,6
13357,File:Bosniaball.png,2
13358,Talk:Months,2
13359,Banja Luka,6
13360,Category talk:Vikidia logo images,1
13361,Rangpur,6
13362,,0
13363,User talk:106.8.210.23,2
13364,User:106.8.210.23,1
13365,User talk:106.8.223.39,2
13366,User:106.8.223.39,1
13367,User talk:106.8.222.205,2
13368,User:106.8.222.205,1
13369,User talk:106.8.216.65,2
13370,User:106.8.216.65,1
13371,User talk:183.197.56.94,2
13372,User:183.197.56.94,1
13373,User talk:124.238.58.35,2
13374,User:124.238.58.35,1
13375,User talk:183.197.56.135,2
13376,User:183.197.56.135,1
13377,File:User-Adnan.png,1
13378,User talk:106.8.214.201,2
13379,User:106.8.214.201,1
13380,User talk:183.197.56.143,2
13381,User:183.197.56.143,1
13382,User talk:183.197.56.14,2
13383,User:183.197.56.14,1
13384,User talk:124.238.58.8,2
13385,User:124.238.58.8,1
13386,User talk:183.197.56.138,2
13387,User:183.197.56.138,1
13388,User talk:183.197.56.147,2
13389,User:183.197.56.147,1
13390,User talk:106.8.220.218,2
13391,User:106.8.220.218,1
13392,User talk:124.238.59.183,2
13393,User:124.238.59.183,1
13394,User talk:183.197.56.83,2
13395,User:183.197.56.83,1
13396,User talk:124.238.59.227,2
13397,User:124.238.59.227,1
13398,User talk:106.8.211.208,2
13399,User:106.8.211.208,1
13400,User talk:124.238.56.229,2
13401,User:124.238.56.229,1
13402,User talk:106.8.215.216,2
13403,User:106.8.215.216,1
13404,User talk:106.8.212.165,2
13405,User:106.8.212.165,1
13406,User talk:103.221.254.121,2
13407,User:103.221.254.121,1
13408,Ciudad Encantada de Cuenca,5
13409,User talk:Dagelf,1
13410,"Bingham, Maine",6
13411,,0
13412,,0
13413,User talk:106.8.219.50,2
13414,User:106.8.219.50,1
13415,User talk:106.8.214.92,2
13416,User:106.8.214.92,1
13417,User talk:106.8.208.125,2
13418,User:106.8.208.125,1
13419,User talk:171.76.114.46,2
13420,User:171.76.114.46,1
13421,User talk:171.61.92.6,2
13422,User:171.61.92.6,1
13423,,0
13424,User talk:78.190.154.165,2
13425,,0
13426,Tomorrow (2019 film),4
13427,Talk:Tomorrow (2019 film),3
13428,User talk:106.8.218.41,2
13429,User:106.8.218.41,1
13430,User talk:210.57.219.162,2
13431,User:210.57.219.162,1
13432,User talk:2001:B60:1000:149:154:157:94:1,2
13433,User:2001:B60:1000:149:154:157:94:1,1
13434,User talk:134.195.198.189,2
13435,User:134.195.198.189,1
13436,User talk:124.238.58.213,2
13437,User:124.238.58.213,1
13438,User talk:124.238.57.159,2
13439,User:124.238.57.159,1
13440,,0
13441,User talk:106.8.222.23,2
13442,User:106.8.222.23,1
13443,User talk:183.197.56.40,2
13444,User:183.197.56.40,1
13445,User:Charlie,1
13446,User talk:Charlie,3
13447,Pikachu,7
13448,Vincent Kompany,2
13449,User talk:173.216.247.15,3
13450,,0
13451,User talk:SM10,2
13452,User talk:Johntap9,1
13453,User talk:Hapr09,1
13454,Caspian Sea,1
13455,Halsey,1
13456,Depeche Mode,5
13457,Talk:Motion Pictures,3
13458,Ajeje Brazorf,10
13459,User:GBeeby,12
13460,User:Hbari,6
13461,User:KRoss-Kelly,5
13462,User:Jwestley,5
13463,User talk:Jwestley,2
13464,User talk:GBeeby,1
13465,User talk:Hbari,3
13466,User talk:KRoss-Kelly,1
13467,Wax,2
13468,Richard Ramirez,6
13469,,0
13470,,0
13471,"Surfside, Florida",100
13472,Ghost,6
13473,,0
13474,Boat,55
13475,,0
13476,Britney Spears,100
13477,User talk:85.58.45.184,6
13478,,0
13479,Katie Holmes,1
13480,User talk:98.162.25.7,2
13481,User:98.162.25.7,1
13482,User talk:106.8.214.197,2
13483,User:106.8.214.197,1
13484,User talk:106.8.217.251,2
13485,User:106.8.217.251,1
13486,User talk:106.8.213.6,2
13487,User:106.8.213.6,1
13488,User talk:106.8.209.72,2
13489,User:106.8.209.72,1
13490,User talk:176.104.53.136,2
13491,User:176.104.53.136,1
13492,User talk:106.8.222.171,2
13493,User:106.8.222.171,1
13494,User talk:106.8.210.247,2
13495,User:106.8.210.247,1
13496,User talk:106.8.208.92,2
13497,User:106.8.208.92,1
13498,User talk:106.8.216.177,2
13499,User:106.8.216.177,1
13500,User talk:190.214.1.190,2
13501,User:190.214.1.190,1
13502,User talk:106.8.220.152,2
13503,User:106.8.220.152,1
13504,User talk:122.182.192.2,2
13505,User:122.182.192.2,1
13506,User talk:183.197.56.91,2
13507,User:183.197.56.91,1
13508,User talk:103.247.15.246,2
13509,User:103.247.15.246,1
13510,User talk:183.197.56.22,2
13511,User:183.197.56.22,1
13512,User talk:183.197.56.36,2
13513,User:183.197.56.36,1
13514,User talk:106.8.210.249,2
13515,User:106.8.210.249,1
13516,User talk:124.238.57.48,2
13517,User:124.238.57.48,1
13518,User talk:106.8.219.234,2
13519,User:106.8.219.234,1
13520,User talk:47.51.205.234,2
13521,User:47.51.205.234,1
13522,User talk:106.8.218.237,2
13523,User:106.8.218.237,1
13524,User talk:106.8.214.83,2
13525,User:106.8.214.83,1
13526,User talk:183.197.56.116,2
13527,User:183.197.56.116,1
13528,User talk:106.8.220.60,2
13529,User:106.8.220.60,1
13530,User talk:5.58.85.231,2
13531,User:5.58.85.231,1
13532,User talk:183.197.56.174,2
13533,User:183.197.56.174,1
13534,User talk:183.197.56.137,2
13535,User:183.197.56.137,1
13536,User talk:106.8.215.206,2
13537,User:106.8.215.206,1
13538,User talk:68.200.209.233,2
13539,User:68.200.209.233,1
13540,User talk:106.8.212.180,2
13541,User:106.8.212.180,1
13542,Cigarettes After Sex,1
13543,Bill Cosby,1
13544,Donald Rumsfeld,2
13545,User:ASimpson,5
13546,User:ASmith,11
13547,User:SLawton,3
13548,User:BGoodyear,4
13549,User:ADhassi/sandbox,11
13550,User:IStacey/sandbox,3
13551,User:SSyed,12
13552,User:PLewis/sandbox,7
13553,User:TTessari,8
13554,User:NHallet,6
13555,User:MRizac/sandbox,2
13556,User:EDrage/sandbox,2
13557,User:DSimpson/sandbox,5
13558,User talk:2A02:418:6A04:178:209:51:48:1,2
13559,User:2A02:418:6A04:178:209:51:48:1,1
13560,User talk:SSyed,1
13561,User talk:TTessari,4
13562,User talk:223.226.116.134,2
13563,User:223.226.116.134,1
13564,User talk:106.8.212.166,2
13565,User:106.8.212.166,1
13566,User talk:183.197.56.233,2
13567,User:183.197.56.233,1
13568,User talk:106.8.223.24,2
13569,User:106.8.223.24,1
13570,User talk:211.248.133.76,2
13571,User:211.248.133.76,1
13572,User talk:122.181.204.164,2
13573,User:122.181.204.164,1
13574,User talk:106.8.223.73,2
13575,User:106.8.223.73,1
13576,User talk:124.238.56.17,2
13577,User:124.238.56.17,1
13578,User talk:183.197.56.19,2
13579,User:183.197.56.19,1
13580,User talk:106.8.213.67,2
13581,User:106.8.213.67,1
13582,User talk:183.197.56.172,2
13583,User:183.197.56.172,1
13584,User talk:106.8.214.141,2
13585,User:106.8.214.141,1
13586,User talk:106.8.211.153,2
13587,User:106.8.211.153,1
13588,User talk:106.8.217.102,2
13589,User:106.8.217.102,1
13590,User talk:124.238.56.156,2
13591,User:124.238.56.156,1
13592,User talk:122.181.221.131,2
13593,User:122.181.221.131,1
13594,User talk:106.8.220.185,2
13595,User:106.8.220.185,1
13596,Fulham,4
13597,Nash Bridges,2
13598,User talk:ASmith,1
13599,User talk:ASimpson,1
13600,Neum,6
13601,"Talk:Bingham, Maine",5
13602,Bingham,2
13603,Talk:Bingham,2
13604,"Bingham, UK",1
13605,"Talk:Bingham, UK",1
13606,Mick Foley,3
13607,Talk:Mick Foley,2
13608,,0
13609,Category:Galliformes,1
13610,Guineafowl,1
13611,Numididae,1
13612,,0
13613,User:KMansell,1
13614,User:Adunmore,6
13615,User:V &amp; C &amp; C,7
13616,User:LLancashire,10
13617,User:MBratz,2
13618,User:OAbrams,1
13619,User:JBellPatrick,1
13620,User talk:Adunmore,1
13621,,0
13622,Talk:Yogurt,5
13623,Cusine,1
13624,John Wayne,1
13625,Sprite,3
13626,Daniel Radcliffe,1
13627,Vikidia:Talk/2021/27,6
13628,Vikidia Talk:Talk/2021/27,6
13629,Mountain bikes,1
13630,Macguffin,3
13631,,0
13632,User talk:186.96.209.70,2
13633,Corfu,1
13634,Tom Cruise,3
13635,Lil Wayne,3
13636,Talk:Juventus Football Club,2
13637,,0
13638,Talk:Aggression over Bosnia and Herzegovina,5
13639,Yugoslavia,2
13640,,0
13641,Talk:Aggression on Bosnia and Herzegovina,2
13642,SFR Yugoslavia,1
13643,Social Democracy,5
13644,User:Enduring,5
13645,,0
13646,User talk:Enduring,5
13647,User talk:V &amp; C &amp; C,1
13648,User talk:LLancashire,1
13649,,0
13650,Talk:Bosnian War,1
13651,File:Circlein yellow colour.png,1
13652,User talk:Mushroom Fairy,1
13653,Category:Wars in Bosnia and Herzegovina,1
13654,Vikidia:Talk/2021/28,6
13655,Category:Companies founded in 2020,7
13656,Srebrenica massacre,6
13657,File:Grave Of The Fireflies.jpg,1
13658,,0
13659,Category:Hi-4,1
13660,Category:Id-3,1
13661,Category:Ga,1
13662,Category:Ga-2,1
13663,User:IStacey,2
13664,User:TMcmahon,1
13665,User:MNimmo,1
13666,User:EDrage,1
13667,User talk:BGoodyear,1
13668,User talk:NHallet,1
13669,User talk:MNimmo,1
13670,User talk:PLewis,1
13671,User:NamcoSeize,3
13672,South Park,6
13673,Eric Cartman,2
13674,User talk:NamcoSeize,1
13675,User talk:ADhassi,2
13676,User talk:KMansell,1
13677,User talk:OAbrams,1
13678,User talk:TMcmahon,3
13679,User talk:DSimpson,1
13680,User talk:IStacey,1
13681,User talk:MRizac,1
13682,Common moorhen,2
13683,User talk:EDrage,1
13684,,0
13685,Ashique Thahir,1
13686,User talk:ThejasKDas,1
13687,Kiwi fruit,2
13688,,0
13689,Category:Least Concern species,2
13690,Kiwi,3
13691,Category:Bs,1
13692,Category:Bs-3,1
13693,Category:Bh,1
13694,Category:Bh-3,1
13695,Category:Bs-5,1
13696,Category:Bs-4,1
13697,Category:Hr,1
13698,Category:Hr-3,1
13699,Chinese Gooseberry,2
13700,International Union for the Conservation of Nature,4
13701,User talk:106.8.212.120,2
13702,User:106.8.212.120,1
13703,User talk:106.8.209.108,2
13704,User:106.8.209.108,1
13705,IUCN,1
13706,Extinction,1
13707,,0
13708,,0
13709,User talk:Babel AutoCreate,3
13710,User:Babel AutoCreate,3
13711,User talk:DaneGeld/Archive 1,2
13712,Pedro Castillo,5
13713,Vikidia:Requests/Permissions/Adnan,38
13714,Bosnian genocide,2
13715,User talk:SLawton,1
13716,,0
13717,User talk:Palak Sharma,2
13718,User:Palak Sharma,2
13719,,0
13720,File:Super Mario 3D All stars.png.jpg,1
13721,Super Mario 3D All stars,7
13722,File:Super Mario 3D World.jpg,1
13723,Super Mario 3D World,4
13724,,0
13725,Homeopathy,3
13726,Samuel Hanman,2
13727,Physician,3
13728,User talk:BlueCoin,10
13729,File:Star.jpg.gif,1
13730,Star (Shape),53
13731,File:Red X with Circle.png,1
13732,File:Red X with circle,2
13733,User:BlueCoin,8
13734,Vikidia:Star Article,3
13735,,0
13736,Plus sign,5
13737,Super Mario 64,1
13738,File:Secret of the hotels lobby-Super Mario Sunshine.jpeg,1
13739,Vikidia:Featured Article,1
13740,Vikidia:Talk/2021/30,6
13741,Taylor Dent,6
13742,File:Email address section Special Preferences.jpg,1
13743,MediaWiki:Licenses,1
13744,Template:Self,3
13745,Template:Cc-by-sa-3.0,2
13746,Template:Center,2
13747,Template:File other,2
13748,Template:Free media,2
13749,Template:Image other,2
13750,Template:Imbox,2
13751,Template:License migration,2
13752,Template:License migration is redundant,2
13753,Template:License migration redundant,2
13754,Template:Sandbox other,2
13755,Template:Self/doc,2
13756,Template:Self/migration,2
13757,Template:Template link,6
13758,Template:Yesno,2
13759,Module:Category handler,2
13760,Module:Category handler/blacklist,2
13761,Module:Category handler/config,2
13762,Module:Category handler/data,2
13763,Module:Category handler/shared,2
13764,Module:Documentation,4
13765,Module:Documentation/config,4
13766,Template:!!,2
13767,Template:!-,2
13768,Template:Align,2
13769,Template:Category link with count,2
13770,Template:Caution,2
13771,Template:Center/doc,2
13772,Template:Clc,2
13773,Template:For loop,2
13774,Template:Format item,2
13775,Template:Item,2
13776,Template:Left,2
13777,Template:Markup,2
13778,Template:Markup/row,2
13779,Template:Right,2
13780,Template:TemplateData header,2
13781,Template:Template link code,2
13782,Template:Template parameter usage,2
13783,Template:Tlc,2
13784,Template:Used in system,2
13785,Template:Yesno-no,2
13786,File:Bosnia and Herzegovinaball.png,1
13787,Giant's Causeway,4
13788,2019 Canadian federal election,2
13789,29th August,1
13790,,0
13791,File:Cube I made.jpg,3
13792,Cube,8
13793,File:Broken Cube I made.jpg,1
13794,File:Chair model 3D.jpeg,3
13795,Template:Section Stub,3
13796,File:1-8 of a circle.png,1
13797,Portail:Internet,1
13798,Template:Inkscape,1
13799,File:3D Slash.jpg,1
13800,3D Slash,7
13801,Category:Modeling Websites,1
13802,Category:Websites that you have to be accompanied by an adult,1
13803,Hammer Bro,7
13804,Chair,3
13805,Portal:TV,1
13806,File:Cone Shape.jpg,1
13807,Cone,2
13808,Category:Super Mario,1
13809,Traffic Light,5
13810,File:1-2 Cup.jpg,1
13811,Imperial Units,7
13812,Nintendo Switch,7
13813,5,9
13814,Category:Numbers,6
13815,6,6
13816,Four,1
13817,7,5
13818,8,3
13819,9,8
13820,10,5
13821,11,4
13822,12,6
13823,13,5
13824,14,4
13825,0,15
13826,15,6
13827,Millisecond,2
13828,Category:Units of Time,1
13829,16,3
13830,17,4
13831,18,6
13832,19,4
13833,20,6
13834,21,7
13835,22,5
13836,23,4
13837,24,6
13838,Template:Number,5
13839,Carbon dioxide,2
13840,25,4
13841,26,4
13842,27,6
13843,28,5
13844,29,5
13845,Portal:Math,1
13846,List of Super Mario Characters,10
13847,Maggi,2
13848,Culture of Bangladesh,4
13849,30,6
13850,Talk:Lopadotemachoselachogaleokranioleipsanodrimhypotrimmatosilphiokarabomelitokatakechymenokichlepikossyphophattoperisteralektryonoptekephalliokigklopeleiolagoiosiraiobaphetraganopterygon,4
13851,31,4
13852,Category:Hurricanes,1
13853,Mass,2
13854,32,4
13855,33,6
13856,Catholicism,4
13857,2 Digit Numbers,4
13858,Category:Pages With Too Many Red Links,1
13859,,1
13860,List of 1 Digit Numbers,5
13861,List Of 2 Digit Numbers,1
13862,34,4
13863,35,4
13864,50,4
13865,Surtsey,2
13866,36,9
13867,1 Digit Numbers,2
13868,File:Link Flying on his red loftwing.jpg,1
13869,The Legend Of Zelda Skyward Sword,4
13870,Immaculate Conception,3
13871,,0
13872,User talk:CaesarAugustus,100
13873,File:Flag of Byzantine Empire.png,1
13874,The Lord of the Rings,7
13875,Google Earth,2
13876,Vikidia:Protection Policy,3
13877,Recycling,11
13878,37,3
13879,Jupiter (god),2
13880,,0
13881,Recycle,1
13882,,0
13883,,0
13884,Category:Lists of most expensive things,1
13885,Category:Economy-related lists of superlatives,1
13886,Category:Lists of superlatives,1
13887,Category:Superlatives,1
13888,Category:Most expensive villas,3
13889,Category:Lists of Most Expensive Villas,2
13890,Villa Mercedes (Lierna Lake Como),10
13891,List of beaches in Lake Como,8
13892,Colico Beach (Lake Como),3
13893,Dieter Zetsche,14
13894,"Bar Luce (Via Ripamonti, Milano)",4
13895,User talk:2001:B07:646A:E886:D184:380:5C49:4DD8,2
13896,User talk:2409:4061:2E16:D10D:0:0:4909:2812,2
13897,User talk:Williams,1
13898,User talk:151.20.23.121,3
13899,Lake Como Mountains,5
13900,Lake Como beaches,1
13901,Villa Lario Resort (Lierna Lake Como),2
13902,User talk:NH228,1
13903,Erection,2
13904,,0
13905,User talk:Malakas,3
13906,38,5
13907,Co2,2
13908,Order of Magnitude (Length),35
13909,Kilometer,1
13910,Rigel,7
13911,Rigel (Disambiguation),2
13912,,0
13913,Rigel (Star),4
13914,Svg,2
13915,Scalable Vector Graphics,1
13916,Mouse (Disambig),1
13917,Mouse (Disambiguation),1
13918,Mice,1
13919,Imperial units,1
13920,Megameter,1
13921,User:Malakas,5
13922,10 (number),1
13923,Foot (unit),1
13924,Foot (Disambiguation),1
13925,Inch,1
13926,Order of Magnitude (Mass),5
13927,Traffic light,1
13928,Sandbox (Play area),1
13929,Sandbox (Disambiguation),2
13930,Assumption of Mary,1
13931,Orca,1
13932,Order of Magnitude,2
13933,Star (Space),2
13934,Star (disambiguation),10
13935,Star (Disambiguation),2
13936,The Sun,1
13937,Kilogram,1
13938,Kilo,2
13939,Kilos,1
13940,Talk,3
13941,Four-pointed star,6
13942,5 Point Star,7
13943,File:5-point star drawing.png,1
13944,1D,6
13945,2D,4
13946,Astronomical Unit,4
13947,,0
13948,AU,1
13949,Category:Units of Measurement,4
13950,Pound,4
13951,Draymond Green,7
13952,Pound (currency),5
13953,Kg,1
13954,Imperial system,1
13955,Pound (Mass),8
13956,Whole Number,3
13957,Integers,1
13958,39,6
13959,40,4
13960,41,3
13961,Pound (weight),1
13962,Hertz,4
13963,Beats Per Minute,3
13964,Ten,1
13965,Three,1
13966,Two,1
13967,One,1
13968,BPM,1
13969,Five,1
13970,Six,1
13971,Seven,1
13972,Millennium,5
13973,,0
13974,Eight,1
13975,Nine,1
13976,Talk:CAPTCHA,3
13977,42,5
13978,51,6
13979,Grease (Oil),5
13980,Grease,4
13981,,0
13982,,0
13983,52,3
13984,53,2
13985,54,6
13986,Kilo-,1
13987,Imperial unit,1
13988,55,4
13989,,0
13990,56,6
13991,57,4
13992,58,3
13993,59,3
13994,60,6
13995,,0
13996,61,5
13997,62,4
13998,Meter,2
13999,43,4
14000,44,3
14001,45,4
14002,63,5
14003,49,3
14004,46,3
14005,File:Shamim.jpg,1
14006,User:Anny1190/Shahjahan Shamim,3
14007,Shahjahan Shamim,3
14008,User talk:Anny1190,1
14009,Winx Club (video game),4
14010,Winx Club,2
14011,Serbian language,11
14012,Willeke Alberti,7
14013,User talk:Maksij,1
14014,64,4
14015,48,6
14016,47,3
14017,Digit Numbers,1
14018,Digit,1
14019,Talk:47,4
14020,,0
14021,User talk:151.20.7.234,2
14022,,0
14023,Zambia,3
14024,User talk:Vokaicra,1
14025,User:Vokaicra,2
14026,,0
14027,,0
14028,,0
14029,Vikidia:Talk/2021/33,5
14030,,0
14031,,0
14032,User:Bobline sky,3
14033,User talk:Bobline sky,2
14034,Constantine the Great,1
14035,,0
14036,Tyr,8
14037,,0
14038,User:CaesarAugustus,10
14039,Toilet,2
14040,Helium,5
14041,Emerald Ash borer,3
14042,Log,1
14043,Logs,1
14044,Orange,6
14045,User:Black Cat,9
14046,,0
14047,Vikidia:Talk/2021/34,6
14048,Vikidia.org,1
14049,Crab,6
14050,Bat,5
14051,People,1
14052,Octopus,3
14053,,0
14054,,0
14055,Category:Gases,1
14056,Grasshopper,5
14057,User:Black Cat/sandbox/lion,4
14058,User:Black Cat/sandbox,1
14059,Category:Bugs,1
14060,User talk:Black Cat,4
14061,Category:Sockpuppets of BlueCoin,2
14062,PlayStation 2,6
14063,Lobster,3
14064,Vietnamese language,3
14065,Category:Asian languages,2
14066,Hanoi,4
14067,Category:Vietnam,1
14068,,0
14069,Template:Construction,2
14070,Rainforest,3
14071,Category:Pages under Construction,2
14072,,0
14073,Tolkien,1
14074,,0
14075,,0
14076,JRR Tolkien,2
14077,J. R. R. Tolkien,2
14078,,0
14079,,0
14080,,0
14081,,0
14082,,0
14083,,0
14084,,0
14085,,0
14086,User talk:Sky High,3
14087,Badger,2
14088,,0
14089,,0
14090,,0
14091,,0
14092,,0
14093,,0
14094,,0
14095,,0
14096,,0
14097,,0
14098,,0
14099,,0
14100,,0
14101,,0
14102,,0
14103,,0
14104,,0
14105,,0
14106,,0
14107,,0
14108,,0
14109,,0
14110,,0
14111,,0
14112,,0
14113,,0
14114,,0
14115,,0
14116,,0
14117,,0
14118,,0
14119,,0
14120,,0
14121,,0
14122,,0
14123,,0
14124,User:Sky High,2
14125,,0
14126,,0
14127,User talk:Kobitasaha365,2
14128,Constantinople,6
14129,Byzantium,1
14130,Constantinopolis,1
14131,Talk:Star (disambiguation),3
14132,Bob Hope,2
14133,,0
14134,,0
14135,,0
14136,,0
14137,Peppa Pig,4
14138,Peppa pig,1
14139,User talk:2806:109F:18:450:8039:B6B4:3175:86DD,3
14140,User talk:Rickyshah,1
14141,,0
14142,Vikidia:Requests/Administrators/2021 09,2
14143,Stalin,1
14144,Iosif Vissarionovich Djougachvili,1
14145,Vikidia:Star articles/Ancient Greece,6
14146,User talk:2A01:E0A:13E:BC10:A8D3:8AAD:147D:10C0,2
14147,,0
14148,Category:Soviet Union,2
14149,Pamela Anderson,3
14150,User talk:85.58.45.174,2
14151,Vikidia:Talk/2021/37,1
14152,Nova Scotia,4
14153,User talk:Cats,1
14154,,0
14155,,0
14156,Category:Monsters,1
14157,User:Gimmelover,2
14158,User:Dirinal,1
14159,,0
14160,Category:Empires,1
14161,Category:Monarchy,3
14162,User talk:Krammin Krammin,2
14163,User:Krammin Krammin,2
14164,File:YouTubeLogo.png,1
14165,User:Bakhos,84
14166,T-Series,11
14167,File:Wikikidslogoe.jpg,1
14168,File:BakhosUserProfile.jpg,1
14169,"Brij Kishore Sharma ""Tara""",1
14170,File:PewDiePie.jpg,1
14171,Vikidia:Talk/2021/39,14
14172,George I of Great Britain,2
14173,,0
14174,Mikhail Gorbachev,16
14175,User talk:Bakhos,87
14176,File:PewDiePie (1).jpg,1
14177,Pyongyang,9
14178,User:Constant,1
14179,File:Vladimir LeninPhoto.jpg,1
14180,Vladimir Lenin,23
14181,Alexander Kerensky,4
14182,Leon Trotsky,7
14183,Nikita Khrushchev,8
14184,Canadian federal election,1
14185,HTML,3
14186,Leonid Brezhnev,10
